DATAFLOW;FREQ;TIME_PERIOD;REF_AREA;INDICATOR;ACTIVITY;NUMBER_EMPL;PRODUCT;TURNOVER;CLIENT_RESIDENCE;OBS_VALUE;UNIT_MEASURE;UNIT_MULT;DECIMALS;OBS_STATUS;OBS_STATUS_1;CONF_STATUS;CONF_STATUS_1;DOMINANCE;SHARE_SECOND;COMMENT_OBS
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C202;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C202;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C202;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C202;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C203;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C203;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C203;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C203;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C203;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C204;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C204;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C204;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C204;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C204;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C205;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C205;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C205;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C205;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C205;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C206;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C206;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C206;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C206;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C206;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C21;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C21;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C21;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C21;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C21;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C211;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C211;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C211;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C211;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C211;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C212;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C212;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C212;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C212;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C212;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C22;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C22;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C22;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C22;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C22;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C221;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C221;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C221;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C221;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C221;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C222;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C222;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C222;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C222;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C222;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C23;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C23;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C23;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C23;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C23;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C231;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C231;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C231;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C231;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C231;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C232;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C232;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C232;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C232;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C232;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C233;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C233;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C233;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C233;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C233;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C234;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C234;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C234;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C234;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C234;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C235;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C235;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C235;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C235;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C235;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C236;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C236;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C236;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C236;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C236;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C237;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C237;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C237;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C237;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C237;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C239;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C239;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C239;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C239;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C239;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C24;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C24;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C24;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C24;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C24;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C241;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C241;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C241;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C241;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C241;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C242;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C242;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C242;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C242;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C242;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C243;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C243;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C243;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C243;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C243;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C244;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C244;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C244;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C244;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C244;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C245;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C245;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C245;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C245;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C245;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C25;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C25;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C25;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C25;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C25;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C251;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C251;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C251;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C251;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C251;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C252;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C252;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C252;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C252;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C252;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C253;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C253;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C253;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C253;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C253;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C254;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C254;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C254;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C254;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C254;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C255;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C255;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C255;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C255;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C255;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C256;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C256;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C256;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C256;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C256;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C257;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C257;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C257;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C257;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C257;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C259;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C259;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C259;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C259;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C259;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C26;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C26;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C26;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C26;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C26;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C261;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C261;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C261;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C261;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C261;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C262;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C262;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C262;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C262;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C262;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C263;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C263;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C263;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C263;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C263;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C264;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C264;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C264;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C264;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C264;EGE250;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C265;E0T9;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C265;E10T19;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C265;E20T49;_Z;_Z;_Z;;PN;0;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;EMPL;C265;E50T249;_Z;_Z;_Z;;PN;0;0;P;;;;;;
